"FacilityId","ProduceDate","ShiftDefinitionShift","SortMold","SortOrderList","ZZSTYLCODE","ZZGENDER","ZZPARTNO","ZZATCOLR","ZZCOLORCODE","ProductSize","MoldNo","MoldInventory","SumBodySizeNeed","SumRequiredUpperMoldQuantity","SteerRequiredUpperMoldQuantity","ActualRequiredUpperMoldQuantity"
2210030000000000001,"20250602","6330_VNbc_3rdShift",1,"1",N,M,H0001,"50%WARM VANILLA S25","50%AFDM",UK_8,"18336",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",2,"2",N,M,H0001,CARBON S18/25%CARBON S18,AAGG/25%AAGG,UK_10,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",3,"3",N,W,H0001,LUCID LEMON F23/75%LUCID LEMON F23,AEWQ/75%AEWQ,UK_8-,"64986",2.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",4,"4",N,W,H0001,"80%GUM 2","80%18F0",UK_3-,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",5,"5",N,M,H0001,FTWR WHITE,"01F7",UK_6,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",6,"6",N,M,H0001,DASH GREY S20/90%DASH GREY S20,ADAN/90%ADAN,UK_6-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",7,"7",N,W,H0001,SANDY PINK F24/50%SANDY PINK F24,AFB1/50%AFB1,UK_9,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",8,"8,477",N,W,H0001,GUM4,"26F0",UK_3-,"05344",1.00000000,338.00000000,12.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",9,"9",N,W,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_3-,"64986",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",10,"10,112,232,450,528",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_11,"66331",2.00000000,309.00000000,13.00000000,10.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",11,"11",N,J,H0001,CORE BLACK,A0QM,UK_3,"01969",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",12,"12",N,M,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_6-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",13,"13,99",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_7-,"55844",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",14,"14,26,240,357,432",N,M,H0001,CORE BLACK/GREY THREE F17/COLLEGIATE GOLD,A0QM/AA2T/06F0,UK_7-,"61023",4.00000000,31.00000000,6.00000000,6.00000000,4.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",15,"15",N,W,H0001,CORE BLACK/25%CORE BLACK,A0QM/25%A0QM,UK_5,"64986",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",16,"16,58,431",N,K,H0001,CORE BLACK/FTWR WHITE/GREY THREE F17/SCARLET/NATURAL,A0QM/01F7/AA2T/A091/NA02,UK_3,"37610",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",17,"17",N,M,H0001,CORE BLACK,A0QM,UK_8,"64546",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",18,"18,337,443",N,K,H0001,CORE BLACK/FTWR WHITE/GREY THREE F17/SCARLET/NATURAL,A0QM/01F7/AA2T/A091/NA02,UK_2,"37610",1.00000000,0.00000000,2.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",19,"19",N,M,H0001,CARBON S18/25%CARBON S18,AAGG/25%AAGG,UK_12,"64986",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",20,"20",N,M,H0001,GREY ONE F17/COLLEGIATE GOLD,AA2R/06F0,UK_10,"66331",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",21,"21,331",N,W,H0001,"80%GUM 5","80%27F0",UK_10-,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",22,"22,326",N,W,H0001,TECH INDIGO S20,ADAM,UK_6-,"66680",1.00000000,179.00000000,6.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",23,"23,348",N,W,H0001,"80%GUM 2","80%18F0",UK_4-,"05344",3.00000000,807.00000000,27.00000000,6.00000000,4.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",24,"24,551",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_12,"66331",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",25,"25",N,M,H0001,GREY FIVE F17/CORE BLACK,AA2V/A0QM,UK_12,"64699",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",26,"27",N,U,H0001,JET BLACK/MEADOW MIST,"19-0303TPG/12-0106TPG",EU_41,PVN-6004,1.00000000,17.00000000,2.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",27,"28",N,W,H0001,DASH GREY S20/90%DASH GREY S20,ADAN/90%ADAN,UK_9,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",28,"29",N,M,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_12-,"64986",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",29,"30,144",N,M,H0001,FTWR WHITE,"01F7",UK_10-,"64699",1.00000000,39.00000000,3.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",30,"31",N,W,H0001,GUM4,"26F0",UK_4,"05344",2.00000000,343.00000000,12.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",31,"32",N,W,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_8-,"64986",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",32,"33",N,W,H0001,"80%GUM 5","80%27F0",UK_7-,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",33,"34",N,W,H0001,VIOLET TONE F21/GREY ONE F17,AE68/AA2R,UK_5,"64699",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",34,"35",N,W,H0001,FTWR WHITE/GUM3,"01F7/19F0",UK_4,"19383",5.00000000,0.00000000,3.00000000,3.00000000,3.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",35,"36,471",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_7,"66331",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",36,"37,141",N,M,H0001,CARBON S18/25%CARBON S18,AAGG/25%AAGG,UK_13-,"64986",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",37,"38,494",N,W,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_6-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",38,"39",N,K,H0001,AURORA BLACK S24/AMBER TINT S20/POWER RED,AF4N/ADBB/31F0,UK_13-K,"35255-1",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",39,"40,186,290",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_7,"55844",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",40,"41,354",N,W,H0001,CORE BLACK/GREY FIVE F17,A0QM/AA2V,UK_6-,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",41,"42,482",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_10,"66331",2.00000000,142.00000000,8.00000000,4.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",42,"43",N,M,H0001,PRELOVED INK S24/50%PRELOVED INK S24,AF4L/50%AF4L,UK_10,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",43,"44",N,W,H0001,TECH INDIGO S20,ADAM,UK_3,"66680",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",44,"45",N,W,H0001,SANDY PINK F24/50%SANDY PINK F24,AFB1/50%AFB1,UK_6,"64986",3.00000000,0.00000000,2.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",45,"46",N,K,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_11K,"06819",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",46,"47",N,M,H0001,LUCID BLUE S23/GLOW BLUE F19,AETB/ACDZ,UK_7,"64546",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",47,"48,223",N,W,H0001,TECH INDIGO S20,ADAM,UK_5-,"66680",1.00000000,229.00000000,8.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",48,"49",N,M,H0001,FTWR WHITE,"01F7",UK_8-,"64699",1.00000000,5.00000000,2.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",49,"50,322",N,W,H0001,GUM4,"26F0",UK_6-,"05344",2.00000000,36.00000000,5.00000000,4.00000000,3.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",50,"51",N,W,H0001,FTWR WHITE,"01F7",UK_4-,"64699",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",51,"52,225",N,M,H0001,CORE BLACK/CARBON S18/COLLEGIATE GOLD,A0QM/AAGG/06F0,UK_10,"66331",2.00000000,265.00000000,9.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",52,"53",N,M,H0001,FTWR WHITE/CORE BLACK,"01F7/A0QM",UK_9,"64546",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",53,"54",N,W,H0001,FTWR WHITE/GUM3,"01F7/19F0",UK_5,"19383",14.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",54,"55,258",N,W,H0001,FTWR WHITE/90%FTWR WHITE,"01F7/90%01F7",UK_6-,"64986",3.00000000,29.00000000,5.00000000,5.00000000,3.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",55,"56",N,W,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_5,"64986",2.00000000,71.00000000,4.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",56,"57",N,M,H0001,"50%SILVER PEBBLE S23/CORE BLACK","50%AESW/A0QM",UK_10-,"59056",1.00000000,231.00000000,9.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",57,"59,320,507",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_10,"64986",4.00000000,0.00000000,5.00000000,5.00000000,4.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",58,"60",N,W,H0001,GUM4,"26F0",UK_5-,"05344",3.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",59,"61,518",N,W,H0001,FTWR WHITE/GUM3,"01F7/19F0",UK_7,"19383",4.00000000,0.00000000,3.00000000,3.00000000,3.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",60,"62,83",N,M,H0001,FTWR WHITE,"01F7",UK_9,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",61,"63",N,M,H0001,LUCID LEMON F23/50%LUCID LEMON F23,AEWQ/50%AEWQ,UK_7-,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",62,"64",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_12,"64986",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",63,"65",N,M,H0001,GREY ONE F17/COLLEGIATE GOLD,AA2R/06F0,UK_8-,"66331",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",64,"66",N,M,H0001,LUCID LEMON F23/50%LUCID LEMON F23,AEWQ/50%AEWQ,UK_8-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",65,"67",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_10-,"61023",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",66,"68,156",N,W,H0001,"80%GUM 2","80%18F0",UK_6-,"05344",2.00000000,1166.00000000,32.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",67,"69",N,M,H0001,FTWR WHITE,"01F7",UK_9-,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",68,"70",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_8,"55844",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",69,"71",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_8,"66331",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",70,"72",N,W,H0001,CRYSTAL WHITE S16,A8L5,UK_5-,"64546",1.00000000,1217.00000000,32.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",71,"73",NA,W,H0001,"50%GUM 3","50%19F0",UK_6,"18336",5.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",72,"74",N,W,H0001,FTWR WHITE/90%FTWR WHITE,"01F7/90%01F7",UK_3-,"64986",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",73,"75",N,M,H0001,CORE BLACK/GREY THREE F17/LUCID RED S25,A0QM/AA2T/AFDD,UK_9,"66883",1.00000000,234.00000000,7.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",74,"76,257",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_11-,"61023",1.00000000,0.00000000,2.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",75,"77",N,W,H0001,GUM4,"26F0",UK_10,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",76,"78",N,U,H0001,JET BLACK/MEADOW MIST,"19-0303TPG/12-0106TPG",EU_46,PVN-6004,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",77,"79,113",N,M,H0001,CORE BLACK/CARBON S18/COLLEGIATE GOLD,A0QM/AAGG/06F0,UK_11,"66331",2.00000000,194.00000000,7.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",78,"80",NA,W,H0001,OFF WHITE/GUM5,"08S1/27F0",UK_5,"19383",14.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",79,"81",N,M,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_9,"66331",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",80,"82,491",N,M,H0001,CORE BLACK/GREY THREE F17/COLLEGIATE GOLD,A0QM/AA2T/06F0,UK_12-,"61023",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",81,"84",N,W,H0001,GUM4,"26F0",UK_7,"05344",1.00000000,211.00000000,7.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",82,"85",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_12,"65533",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",83,"86,355,470",N,W,H0001,"80%GUM 2","80%18F0",UK_7-,"05344",1.00000000,389.00000000,14.00000000,3.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",84,"87,526",N,M,H0001,CORE BLACK/CARBON S18,A0QM/AAGG,UK_9-,"66883",1.00000000,326.00000000,10.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",85,"88",N,W,H0001,LUCID PINK F23/LUCID LEMON F23,AEYV/AEWQ,UK_8,"64546",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",86,"89",N,M,H0001,COBALT BLUE F24/75%COBALT BLUE F24,AFAG/75%AFAG,UK_8-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",87,"90,243,455",N,W,H0001,FTWR WHITE/90%FTWR WHITE,"01F7/90%01F7",UK_8,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",88,"91,238",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_11,"64986",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",89,"92,159,356",N,W,H0001,"80%GUM 5","80%27F0",UK_7,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",90,"93",N,K,H0001,CORE BLACK/FTWR WHITE/GREY THREE F17/SCARLET/NATURAL,A0QM/01F7/AA2T/A091/NA02,UK_1,"37610",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",91,"94,237",N,W,H0001,CORE BLACK/FLASH AQUA F23,A0QM/AEWR,UK_7-,"61023",3.00000000,43.00000000,2.00000000,2.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",92,"95,439",N,W,H0001,CORE BLACK/YELLOW,A0QM/003A,UK_7,"66680",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",93,"96",N,U,H0001,JET BLACK/MEADOW MIST,"19-0303TPG/12-0106TPG",EU_40,PVN-6004,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",94,"97,184,523",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_7-,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",95,"98",N,J,H0001,CORE BLACK,A0QM,UK_4,"01969",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",96,"100",N,M,H0001,CORE BLACK/HALO SILVER S21,A0QM/ADW8,UK_8-,"61023",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",97,"101",N,M,H0001,CORE BLACK/GREY THREE F17/LUCID RED S25,A0QM/AA2T/AFDD,UK_12,"66883",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",98,"102",N,W,H0001,"80%GUM 5","80%27F0",UK_10,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",99,"103,157,402",N,K,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_2-,"06819",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",100,"104",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_11,"64986",2.00000000,0.00000000,2.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",101,"105,465",N,M,H0001,GREY FIVE F17/CORE BLACK,AA2V/A0QM,UK_10,"64699",1.00000000,74.00000000,3.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",102,"106,537",N,M,H0001,CORE BLACK,A0QM,UK_8-,"01746",8.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",103,"107",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_8-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",104,"108,127,544",N,K,H0001,CORE BLACK/FTWR WHITE/GREY THREE F17/SCARLET/NATURAL,A0QM/01F7/AA2T/A091/NA02,UK_4-,"37610",1.00000000,0.00000000,2.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",105,"109",N,M,H0001,TAUPE OXIDE S21/50%TAUPE OXIDE S21,ADW9/50%ADW9,UK_7,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
