"FacilityId","ProduceDate","ShiftDefinitionShift","SortMold","SortOrderList","ZZSTYLCODE","ZZGENDER","ZZPARTNO","ZZATCOLR","ZZCOLORCODE","ProductSize","MoldNo","MoldInventory","SumBodySizeNeed","SumRequiredUpperMoldQuantity","SteerRequiredUpperMoldQuantity","ActualRequiredUpperMoldQuantity"
2210030000000000001,"20250602","6330_VNbc_3rdShift",317,"384,542",N,M,H0001,CRYSTAL WHITE S16/PULSE LIME S22,A8L5/AED8,UK_7,"64546",1.00000000,339.00000000,11.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",318,"385",N,K,H0001,AURORA BLACK S24/AMBER TINT S20/POWER RED,AF4N/ADBB/31F0,UK_5-,"35255-1",2.00000000,27.00000000,3.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",319,"386",N,W,H0001,CORE BLACK/FLASH AQUA F23,A0QM/AEWR,UK_8-,"61023",3.00000000,4.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",320,"388",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_8-,"65533",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",321,"389",N,M,H0001,HALO SILVER S21/DASH GREY S20,ADW8/ADAN,UK_12-,"61023",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",322,"390",N,W,H0001,"30%GUM 1","30%17F0",UK_6-,"18336",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",323,"391",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_7,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",324,"392",N,M,H0001,GREY STRATA S25/WONDER ALUMINA S25,AFDK/AFDP,UK_8,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",325,"393",N,M,H0001,BLACK/ASH,BLK/A2JA,UK_6,"03303",10.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",326,"394,438,457",N,K,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_2,"06819",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",327,"395,429",N,M,H0001,FTWR WHITE/75%FTWR WHITE,"01F7/75%01F7",UK_9,"64986",6.00000000,0.00000000,2.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",328,"396",N,M,H0001,CORE BLACK/GREY THREE F17/LUCID RED S25,A0QM/AA2T/AFDD,UK_9-,"66883",1.00000000,124.00000000,4.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",329,"398",N,M,H0001,CORE BLACK,A0QM,UK_5,"65044",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",330,"401",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_9,"64986",6.00000000,1.00000000,4.00000000,4.00000000,4.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",331,"403",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_5,"55844",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",332,"404",N,W,H0001,FTWR WHITE/GUM3,"01F7/19F0",UK_4-,"19383",7.00000000,0.00000000,5.00000000,5.00000000,5.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",333,"405",N,W,H0001,CORE BLACK/FLASH AQUA F23,A0QM/AEWR,UK_4-,"61023",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",334,"406",NA,W,H0001,IVORY S24/CORE BLACK,AF42/A0QM,UK_3,"19383",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",335,"407",N,M,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_7-,"64986",4.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",336,"410",N,M,H0001,CORE BLACK/FTWR WHITE,A0QM/01F7,UK_8,"66883",1.00000000,1535.00000000,40.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",337,"411,548",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_6,"64986",3.00000000,4.00000000,2.00000000,2.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",338,"412,488",N,M,H0001,"50%SILVER PEBBLE S23/CORE BLACK","50%AESW/A0QM",UK_7-,"59056",1.00000000,151.00000000,7.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",339,"413,474,554",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_11-,"64986",2.00000000,197.00000000,7.00000000,6.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",340,"416",N,M,H0001,FTWR WHITE/75%FTWR WHITE,"01F7/75%01F7",UK_9-,"64986",4.00000000,1.00000000,4.00000000,4.00000000,4.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",341,"417",N,M,H0001,FTWR WHITE/CORE BLACK,"01F7/A0QM",UK_8,"64546",1.00000000,9.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",342,"419",N,M,H0001,BRIGHT RED/CHARCOAL S24/CORE BLACK,A0TB/AF4P/A0QM,UK_10,"59265",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",343,"420",N,M,H0001,SPARK S24/PINK SPARK F24,AF47/AFAJ,UK_8-,"61023",4.00000000,1330.00000000,41.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",344,"422",N,M,H0001,CORE BLACK,A0QM,UK_6-,"55847",1.00000000,127.00000000,4.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",345,"423",N,W,H0001,GREY FIVE F17/50%GREY FIVE F17,AA2V/50%AA2V,UK_8-,"64986",2.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",346,"424",N,M,H0001,COBALT BLUE F24/75%COBALT BLUE F24,AFAG/75%AFAG,UK_9-,"64986",4.00000000,263.00000000,8.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",347,"426",N,K,H0001,AURORA BLACK S24/AMBER TINT S20/POWER RED,AF4N/ADBB/31F0,UK_6,"35255-1",2.00000000,8.00000000,3.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",348,"427",N,M,H0001,SOLAR RED/CORE BLACK,"088A/A0QM",UK_5,"66680",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",349,"430",N,M,H0001,FTWR WHITE/75%FTWR WHITE,"01F7/75%01F7",UK_7-,"64986",4.00000000,19.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",350,"433,487",N,M,H0001,FTWR WHITE/75%FTWR WHITE,"01F7/75%01F7",UK_12-,"64986",2.00000000,31.00000000,4.00000000,4.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",351,"434",N,W,H0001,"80%GUM 5","80%27F0",UK_3,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",352,"435",NA,W,H0001,OFF WHITE/GUM5,"08S1/27F0",UK_3-,"19383",3.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",353,"436",N,M,H0001,FTWR WHITE/CORE BLACK,"01F7/A0QM",UK_12-,"64546",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",354,"437",N,M,H0001,CORE BLACK/CARBON S18/COLLEGIATE GOLD,A0QM/AAGG/06F0,UK_9-,"66331",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",355,"440",N,M,H0001,GREY ONE F17/COLLEGIATE GOLD,AA2R/06F0,UK_11,"66331",2.00000000,15.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",356,"441",N,M,H0001,CRYSTAL WHITE S16/PULSE LIME S22,A8L5/AED8,UK_8,"64546",1.00000000,287.00000000,8.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",357,"442",N,M,H0001,DASH GREY S20/90%DASH GREY S20,ADAN/90%ADAN,UK_10-,"64986",4.00000000,22.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",358,"448",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_11-,"65533",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",359,"449",N,W,H0001,"80%GUM 2","80%18F0",UK_8,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",360,"451",N,W,H0001,GUM4,"26F0",UK_9,"05344",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",361,"452",N,M,H0001,SOLAR RED/CORE BLACK,"088A/A0QM",UK_8,"66680",2.00000000,9.00000000,3.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",362,"454,515",N,K,H0001,CORE BLACK/FTWR WHITE/GREY THREE F17/SCARLET/NATURAL,A0QM/01F7/AA2T/A091/NA02,UK_12-K,"37610",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",363,"456",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_8-,"64986",3.00000000,37.00000000,2.00000000,2.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",364,"458",N,M,H0001,DASH GREY S20/90%DASH GREY S20,ADAN/90%ADAN,UK_5-,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",365,"459",N,K,H0001,CORE BLACK/FTWR WHITE/GREY THREE F17/SCARLET/NATURAL,A0QM/01F7/AA2T/A091/NA02,UK_5-,"37610",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",366,"462,467",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_5,"65533",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",367,"463",N,M,H0001,LUCID LEMON F23/50%LUCID LEMON F23,AEWQ/50%AEWQ,UK_8,"64986",5.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",368,"466",N,M,H0001,GREY ONE F17/COLLEGIATE GOLD,AA2R/06F0,UK_12-,"66331",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",369,"472",N,M,H0001,FTWR WHITE,"01F7",UK_7,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",370,"473,541",N,M,H0001,CORE BLACK,A0QM,UK_12-,"64546",1.00000000,20.00000000,3.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",371,"475",N,M,H0001,CORE BLACK,A0QM,UK_10-,"64546",1.00000000,17.00000000,2.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",372,"476",N,M,H0001,CORE BLACK/FTWR WHITE,A0QM/01F7,UK_11-,"66883",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",373,"478",N,M,H0001,GREY STRATA S25/WONDER ALUMINA S25,AFDK/AFDP,UK_11,"64699",1.00000000,77.00000000,2.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",374,"479",RIGHT FOO,W,H0001,CORE BLACK,A0QM,UK_5-,"05344",3.00000000,3.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",375,"484",NA,W,H0001,IVORY S24/CORE BLACK,AF42/A0QM,UK_12,"19383",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",376,"485",N,K,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_13-K,"06819",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",377,"486",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_12-,"64986",2.00000000,18.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",378,"489",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_10-,"65533",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",379,"490",N,M,H0001,GREY STRATA S25/WONDER ALUMINA S25,AFDK/AFDP,UK_7-,"64699",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",380,"492,517",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_10-,"64986",4.00000000,15.00000000,2.00000000,2.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",381,"493",N,W,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_8-,"64986",2.00000000,1.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",382,"496",N,M,H0001,CARBON S18/25%CARBON S18,AAGG/25%AAGG,UK_6-,"64986",3.00000000,30.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",383,"497",NA,W,H0001,IVORY S24/CORE BLACK,AF42/A0QM,UK_5,"19383",14.00000000,2049.00000000,67.00000000,14.00000000,14.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",384,"498",N,U,H0001,JET BLACK/MEADOW MIST,"19-0303TPG/12-0106TPG",EU_36,PVN-6004,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",385,"499",NA,M,H0001,"50%GUM5","50%27F0",UK_5-,"18336",7.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",386,"500",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_9,"64986",6.00000000,123.00000000,4.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",387,"502",N,M,H0001,LUCID RED S25/50%LUCID RED S25,AFDD/50%AFDD,UK_9,"64986",6.00000000,18.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",388,"503",N,M,H0001,"50%SILVER PEBBLE S23/CORE BLACK","50%AESW/A0QM",UK_5,"59056",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",389,"504",N,M,H0001,FTWR WHITE,"01F7",UK_8,"64699",2.00000000,0.00000000,2.00000000,2.00000000,2.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",390,"505",N,W,H0001,WONDER QUARTZ S23/50%WONDER QUARTZ S23,AESR/50%AESR,UK_7,"64986",3.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",391,"506",N,K,H0001,AURORA BLACK S24/AMBER TINT S20/POWER RED,AF4N/ADBB/31F0,UK_11-K,"35255-1",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",392,"508",N,M,H0001,CORE BLACK/CARBON S18,A0QM/AAGG,UK_10-,"66883",1.00000000,42.00000000,3.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",393,"509",N,M,H0001,FTWR WHITE/75%FTWR WHITE,"01F7/75%01F7",UK_8-,"64986",3.00000000,82.00000000,3.00000000,3.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",394,"511",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_10,"55844",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",395,"514",N,M,H0001,CARBON S18/25%CARBON S18,AAGG/25%AAGG,UK_7,"64986",4.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",396,"516",N,W,H0001,LUCID LEMON F23/50%LUCID LEMON F23,AEWQ/50%AEWQ,UK_6,"64986",3.00000000,1.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",397,"519",N,W,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_4,"66331",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",398,"520",N,M,H0001,CORE BLACK,A0QM,UK_6,"64699",2.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",399,"521",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_4,"55844",1.00000000,13.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",400,"522",N,M,H0001,COBALT BLUE F24/75%COBALT BLUE F24,AFAG/75%AFAG,UK_5-,"64986",3.00000000,65.00000000,2.00000000,2.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",401,"524",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_11,"55844",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",402,"525",N,M,H0001,"50%SILVER PEBBLE S23/CORE BLACK","50%AESW/A0QM",UK_8-,"59056",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",403,"527",NA,W,H0001,IVORY S24/CORE BLACK,AF42/A0QM,UK_6-,"19383",8.00000000,1763.00000000,54.00000000,8.00000000,8.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",404,"529",N,K,H0001,CORE BLACK/COLLEGIATE GOLD,A0QM/06F0,UK_12K,"06819",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",405,"530",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_13,"55844",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",406,"531",N,M,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_12,"64986",1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",407,"532",N,W,H0001,FTWR WHITE/75%FTWR WHITE,"01F7/75%01F7",UK_5,"64986",2.00000000,145.00000000,5.00000000,2.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",408,"533",N,M,H0001,CORE BLACK/BETTER SCARLET S23,A0QM/AETG,UK_11,"19732",2.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",409,"534",N,M,H0001,COBALT BLUE F24/75%COBALT BLUE F24,AFAG/75%AFAG,UK_9,"64986",6.00000000,409.00000000,12.00000000,6.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",410,"535",N,W,H0001,FTWR WHITE/GUM3,"01F7/19F0",UK_6,"19383",13.00000000,623.00000000,21.00000000,13.00000000,12.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",411,"536",N,M,H0001,COBALT BLUE F24/75%COBALT BLUE F24,AFAG/75%AFAG,UK_8,"64986",5.00000000,281.00000000,10.00000000,5.00000000,4.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",412,"539",N,M,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_10,"64986",4.00000000,1.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",413,"540",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_8,"64986",5.00000000,86.00000000,3.00000000,3.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",414,"543",N,M,H0001,CORE BLACK/BOLD GOLD,A0QM/005A,UK_4-,"65533",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",415,"546",N,M,H0001,SOLAR RED/CORE BLACK,"088A/A0QM",UK_10,"66680",1.00000000,70.00000000,3.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",416,"547",N,M,H0001,HALO SILVER S21/75%HALO SILVER S21,ADW8/75%ADW8,UK_15,"64986",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",417,"549",N,M,H0001,DASH GREY S20,ADAN,UK_9,"64546",1.00000000,191.00000000,5.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",418,"550",N,M,H0001,CRYSTAL WHITE S16/90%CRYSTAL WHITE S16,A8L5/90%A8L5,UK_13-,"64986",1.00000000,4.00000000,1.00000000,1.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",419,"552",N,M,H0001,"50%SILVER PEBBLE S23/CORE BLACK","50%AESW/A0QM",UK_4-,"59056",1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",420,"553",N,M,H0001,CORE BLACK/75%CORE BLACK,A0QM/75%A0QM,UK_9-,"64986",4.00000000,114.00000000,4.00000000,4.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",421,"555",N,M,H0001,CORE BLACK,A0QM,UK_7,"01746",5.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2210030000000000001,"20250602","6330_VNbc_3rdShift",422,"556",N,K,H0001,AURORA BLACK S24/AMBER TINT S20/POWER RED,AF4N/ADBB/31F0,UK_12-K,"35255-1",1.00000000,0.00000000,0.00000000,0.00000000,0.00000000
