"FacilityId","HisCreateOn","ResourceId","MoldNo","ProductId","MoldPcsSeq","MoldPcsQty","ZZSTYLCODE","ZZGENDER","ZZPARTNO","ZZATCOLR","ZZCOLORCODE","ProductSize"
2210030000000000001,2024-12-11 05:45:17,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:45:17,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:45:17,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:45:17,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,CRYSTAL WHITE S16,A8L5,UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%MAGIC BEIGE F22","50%AELB",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000001472,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%VAPOUR GREY F16","50%A97F",UK_8
2210030000000000001,2024-12-11 05:39:39,2210030000000000325,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,CHALK WHITE,"077A",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000000325,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:32:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,GUM3,"19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001472,"18336",2412120000000004796,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:28:07,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"50%GUM3","50%19F0",UK_8
2210030000000000001,2024-12-11 05:21:53,2210030000000000306,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%WARM VANILLA S25","50%AFDM",UK_8
2210030000000000001,2024-12-11 05:21:53,2210030000000000306,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%WARM VANILLA S25","50%AFDM",UK_8
2210030000000000001,2024-12-11 05:21:53,2210030000000000306,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%WARM VANILLA S25","50%AFDM",UK_8
2210030000000000001,2024-12-11 05:21:53,2210030000000000306,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%WARM VANILLA S25","50%AFDM",UK_8
2210030000000000001,2024-12-11 05:21:53,2210030000000000306,"18336",2412120000000004968,"001",1.00000000,N,M,H0001,"50%WARM VANILLA S25","50%AFDM",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2210030000000000001,2024-12-11 05:19:54,2210030000000001478,"18336",2412120000000004864,"001",1.00000000,N,M,H0001,"20%GUM 2","20%18F0",UK_8
2506020000000000002,"20250602.144206.a3d5bd2352da4562a2eab0f10f0789f5",,2,,,,,POUCHENTW\ZECKVAN,POUCHENTW\ZECKVAN,2025-06-02 06:42:06.217,2025-07-23 02:14:18.837,2507230000000000653,
